scientificName,nameJa,author,source,photoUrl,licenseCode,licenseUrl,credit
Heloderma suspectum,アメリカドクトカゲ,Matt Berger,iNaturalist,https://www.inaturalist.org/photos/53156259,cc-by,https://creativecommons.org/licenses/by/4.0/,"Heloderma suspectum [Heloderma suspectum] — Matt Berger / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/53156259. Original attribution: (c) Matt Berger, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Heterocephalus glaber,ハダカデバネズミ,Jan Ebr & Ivana Ebrová,iNaturalist,https://www.inaturalist.org/photos/176037362,cc-by,https://creativecommons.org/licenses/by/4.0/,"Heterocephalus glaber [Heterocephalus glaber] — Jan Ebr & Ivana Ebrová / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/176037362. Original attribution: (c) Jan Ebr & Ivana Ebrová, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Hevea brasiliensis,パラゴムノキ,Cheongweei Gan,iNaturalist,https://www.inaturalist.org/photos/60706943,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Hevea brasiliensis [Hevea brasiliensis] — Cheongweei Gan / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/60706943. Original attribution: (c) Cheongweei Gan, some rights reserved (CC BY-SA), uploaded by Cheongweei Gan. Resized and re-encoded; no subject alteration."
Hippocampus kuda,タツノオトシゴ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/484433769,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Hippocampus kuda [Hippocampus kuda] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/484433769. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Hippoglossus hippoglossus,タイセイヨウオヒョウ,shankar s.,iNaturalist,https://www.inaturalist.org/photos/109037533,cc-by,https://creativecommons.org/licenses/by/4.0/,"Hippoglossus hippoglossus [Hippoglossus hippoglossus] — shankar s. / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/109037533. Original attribution: (c) shankar s., some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Hippopotamus amphibius,カバ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/57201622,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Hippopotamus amphibius [Hippopotamus amphibius] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/57201622. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Hirudo medicinalis,チスイビル,Dmitry Kulakov,iNaturalist,https://www.inaturalist.org/photos/53115479,cc-by,https://creativecommons.org/licenses/by/4.0/,"Hirudo medicinalis [Hirudo medicinalis] — Dmitry Kulakov / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/53115479. Original attribution: (c) Dmitry Kulakov, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Holothuria atra,クロナマコ,Neal Kelso,iNaturalist,https://www.inaturalist.org/photos/584684630,cc-by,https://creativecommons.org/licenses/by/4.0/,"Holothuria atra [Holothuria atra] — Neal Kelso / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/584684630. Original attribution: (c) Neal Kelso, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Homarus americanus,アメリカンロブスター,Roger Rittmaster,iNaturalist,https://www.inaturalist.org/photos/75691769,cc-by,https://creativecommons.org/licenses/by/4.0/,"Homarus americanus [Homarus americanus] — Roger Rittmaster / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/75691769. Original attribution: (c) Roger Rittmaster, some rights reserved (CC BY), uploaded by Roger Rittmaster. Resized and re-encoded; no subject alteration."
Homo sapiens,ホモ・サピエンス,Abhas Misraraj,iNaturalist,https://www.inaturalist.org/photos/80550183,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Homo sapiens [Homo sapiens] — Abhas Misraraj / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/80550183. Original attribution: no rights reserved, uploaded by Abhas Misraraj. Resized and re-encoded; no subject alteration."
Hordeum vulgare,オオムギ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/131047417,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Hordeum vulgare [Hordeum vulgare] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/131047417. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Hyaena hyaena,シマハイエナ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/57491450,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Hyaena hyaena [Hyaena hyaena] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/57491450. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Hydra vulgaris,ヒドラ（Hydra vulgaris）,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/166941046,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Hydra vulgaris [Hydra vulgaris] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/166941046. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Hydrochoerus hydrochaeris,カピバラ,avocat,iNaturalist,https://www.inaturalist.org/photos/10691626,cc-by,https://creativecommons.org/licenses/by/4.0/,"Hydrochoerus hydrochaeris [Hydrochoerus hydrochaeris] — avocat / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/10691626. Original attribution: (c) avocat, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Hyla cinerea,アメリカアマガエル,Brian Gratwicke,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Green_treefrog.jpg,cc-by,https://creativecommons.org/licenses/by/2.0,"Green treefrog [Hyla cinerea] — Brian Gratwicke / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Green_treefrog.jpg. Original attribution: originally posted to Flickr as Green treefrog. Resized and re-encoded; no subject alteration."
Hylobates lar,シロテテナガザル,Ladislav Král,iNaturalist,https://www.inaturalist.org/photos/265476979,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Hylobates lar [Hylobates lar] — Ladislav Král / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/265476979. Original attribution: (c) Ladislav Král, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Hystrix cristata,アフリカタテガミヤマアラシ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/37451801,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Hystrix cristata [Hystrix cristata] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/37451801. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Ichthyophis glutinosus,セイロンアシナシイモリ,Lajmmoore,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Ichthyophis_glutinosus,_female_with_eggs.jpg",cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0,"Ichthyophis glutinosus, female with eggs [Ichthyophis glutinosus] — Lajmmoore / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Ichthyophis_glutinosus,_female_with_eggs.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Iguana iguana,グリーンイグアナ,Richard Stovall,iNaturalist,https://www.inaturalist.org/photos/19063248,cc-by,https://creativecommons.org/licenses/by/4.0/,"Iguana iguana [Iguana iguana] — Richard Stovall / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/19063248. Original attribution: (c) Richard Stovall, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Indri indri,インドリ,Seig,iNaturalist,https://www.inaturalist.org/photos/50467304,cc-by,https://creativecommons.org/licenses/by/4.0/,"Indri indri [Indri indri] — Seig / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/50467304. Original attribution: (c) Seig, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Istiophorus platypterus,バショウカジキ,harrier,iNaturalist,https://www.inaturalist.org/photos/218996387,cc-by,https://creativecommons.org/licenses/by/4.0/,"Istiophorus platypterus [Istiophorus platypterus] — harrier / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/218996387. Original attribution: (c) harrier, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Isurus oxyrinchus,アオザメ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/50840137,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Isurus oxyrinchus [Isurus oxyrinchus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/50840137. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Ixodes scapularis,クロアシマダニ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/459361478,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Ixodes scapularis [Ixodes scapularis] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/459361478. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Lama glama,リャマ,Gijs Romijn,iNaturalist,https://www.inaturalist.org/photos/237389937,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lama glama [Lama glama] — Gijs Romijn / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/237389937. Original attribution: (c) Gijs Romijn, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lasius niger,ラシウス・ニゲル,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/384420372,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Lasius niger [Lasius niger] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/384420372. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Latimeria chalumnae,シーラカンス,Rdfr,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Latimeria_Shirshov.jpg,cc-by,https://creativecommons.org/licenses/by/3.0,"Latimeria Shirshov [Latimeria chalumnae] — Rdfr / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/3.0); source: https://commons.wikimedia.org/wiki/File:Latimeria_Shirshov.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Lavandula angustifolia,ラベンダー,Naturalista,iNaturalist,https://www.inaturalist.org/photos/172041726,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lavandula angustifolia [Lavandula angustifolia] — Naturalista / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/172041726. Original attribution: (c) Naturalista, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lemna minor,コウキクサ,Attila Oláh,iNaturalist,https://www.inaturalist.org/photos/49914550,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lemna minor [Lemna minor] — Attila Oláh / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/49914550. Original attribution: (c) Attila Oláh, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lemur catta,ワオキツネザル,George Williams,iNaturalist,https://www.inaturalist.org/photos/99684889,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lemur catta [Lemur catta] — George Williams / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/99684889. Original attribution: (c) George Williams, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lentinula edodes,シイタケ,"frankenstoen from Portland, Oregon",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Shiitakegrowing.jpg,cc-by,https://creativecommons.org/licenses/by/2.0,"Shiitakegrowing [Lentinula edodes] — frankenstoen from Portland, Oregon / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Shiitakegrowing.jpg. Original attribution: Shiitake Mushrooms. Resized and re-encoded; no subject alteration."
Lepidochelys kempii,ケンプヒメウミガメ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/393051529,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Lepidochelys kempii [Lepidochelys kempii] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/393051529. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Lepisosteus osseus,ロングノーズガー,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/60610316,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Lepisosteus osseus [Lepisosteus osseus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/60610316. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Leptailurus serval,サーバル,Morten Ross,iNaturalist,https://www.inaturalist.org/photos/127018903,cc-by,https://creativecommons.org/licenses/by/4.0/,"Leptailurus serval [Leptailurus serval] — Morten Ross / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/127018903. Original attribution: (c) Morten Ross, some rights reserved (CC BY), uploaded by Morten Ross. Resized and re-encoded; no subject alteration."
Leptoptilos crumenifer,アフリカハゲコウ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/338956956,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Leptoptilos crumenifer [Leptoptilos crumenifer] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/338956956. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Limulus polyphemus,アメリカカブトガニ,Elizabeth Green,iNaturalist,https://www.inaturalist.org/photos/281735049,cc-by,https://creativecommons.org/licenses/by/4.0/,"Limulus polyphemus [Limulus polyphemus] — Elizabeth Green / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/281735049. Original attribution: (c) Elizabeth Green, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Linckia laevigata,アオヒトデ,portioid,iNaturalist,https://www.inaturalist.org/photos/265445111,cc-by,https://creativecommons.org/licenses/by/4.0/,"Linckia laevigata [Linckia laevigata] — portioid / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/265445111. Original attribution: (c) portioid, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lissachatina fulica,アフリカマイマイ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/42273030,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Lissachatina fulica [Lissachatina fulica] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/42273030. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Lithobates catesbeianus,ウシガエル,Nell Cant,iNaturalist,https://www.inaturalist.org/photos/161936314,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lithobates catesbeianus [Lithobates catesbeianus] — Nell Cant / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/161936314. Original attribution: (c) Nell Cant, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Litoria caerulea,イエアメガエル,Bidgee,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Litoria_caerulea_-_Darwin_NT.jpg,cc-by,https://creativecommons.org/licenses/by/3.0,"Litoria caerulea - Darwin NT [Litoria caerulea] — Bidgee / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/3.0); source: https://commons.wikimedia.org/wiki/File:Litoria_caerulea_-_Darwin_NT.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Locusta migratoria,トノサマバッタ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/455106232,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Locusta migratoria [Locusta migratoria] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/455106232. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Loligo vulgaris,ヨーロッパヤリイカ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/516160360,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Loligo vulgaris [Loligo vulgaris] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/516160360. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Loxodonta africana,アフリカゾウ,Fábio Olmos,iNaturalist,https://www.inaturalist.org/photos/405618934,cc-by,https://creativecommons.org/licenses/by/4.0/,"Loxodonta africana [Loxodonta africana] — Fábio Olmos / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/405618934. Original attribution: (c) Fábio Olmos, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lucanus cervus,ヨーロッパミヤマクワガタ,Carminda Santos,iNaturalist,https://www.inaturalist.org/photos/47954195,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lucanus cervus [Lucanus cervus] — Carminda Santos / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/47954195. Original attribution: (c) Carminda Santos, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lumbricus terrestris,ヨーロッパミミズ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/61104504,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Lumbricus terrestris [Lumbricus terrestris] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/61104504. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Lutra lutra,ユーラシアカワウソ,Diego González Dopico,iNaturalist,https://www.inaturalist.org/photos/474812609,cc-by,https://creativecommons.org/licenses/by/4.0/,"Lutra lutra [Lutra lutra] — Diego González Dopico / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/474812609. Original attribution: (c) Diego González Dopico, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Lycaon pictus,リカオン,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/95715136,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Lycaon pictus [Lycaon pictus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/95715136. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Lynx lynx,ユーラシアオオヤマネコ,taken by Bernard Landgraf,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lynx_kitten.jpg,cc-by-sa,https://creativecommons.org/licenses/by-sa/3.0/,"Lynx kitten [Lynx lynx] — taken by Bernard Landgraf / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Lynx_kitten.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Macaca fuscata,ニホンザル,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/726216850,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Macaca fuscata [Macaca fuscata] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/726216850. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Macaca mulatta,アカゲザル,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/440553179,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Macaca mulatta [Macaca mulatta] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/440553179. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Macrocheira kaempferi,タカアシガニ,Brian Gratwicke,iNaturalist,https://www.inaturalist.org/photos/84967662,cc-by,https://creativecommons.org/licenses/by/4.0/,"Macrocheira kaempferi [Macrocheira kaempferi] — Brian Gratwicke / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/84967662. Original attribution: (c) Brian Gratwicke, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Macrocystis pyrifera,ジャイアントケルプ,EncycloPetey,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:CAS_Macrocystis_2.JPG,cc-by-sa,https://creativecommons.org/licenses/by-sa/3.0,"CAS Macrocystis 2 [Macrocystis pyrifera] — EncycloPetey / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:CAS_Macrocystis_2.JPG. Original attribution: I, EncycloPetey. Resized and re-encoded; no subject alteration."
Macropus giganteus,オオカンガルー,Shane Walker,iNaturalist,https://www.inaturalist.org/photos/53221252,cc-by,https://creativecommons.org/licenses/by/4.0/,"Macropus giganteus [Macropus giganteus] — Shane Walker / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/53221252. Original attribution: (c) Shane Walker, some rights reserved (CC BY), uploaded by Shane Walker. Resized and re-encoded; no subject alteration."
Magnolia grandiflora,タイサンボク,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/363901946,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Magnolia grandiflora [Magnolia grandiflora] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/363901946. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Malayopython reticulatus,アミメニシキヘビ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/381376357,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Malayopython reticulatus [Malayopython reticulatus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/381376357. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Malus domestica,セイヨウリンゴ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/70739381,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Malus domestica [Malus domestica] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/70739381. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Mandrillus sphinx,マンドリル,Julien Renoult,iNaturalist,https://www.inaturalist.org/photos/339428082,cc-by,https://creativecommons.org/licenses/by/4.0/,"Mandrillus sphinx [Mandrillus sphinx] — Julien Renoult / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/339428082. Original attribution: (c) Julien Renoult, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Manihot esculenta,キャッサバ,葉子,iNaturalist,https://www.inaturalist.org/photos/249495572,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Manihot esculenta [Manihot esculenta] — 葉子 / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/249495572. Original attribution: no rights reserved, uploaded by 葉子. Resized and re-encoded; no subject alteration."
Manis javanica,マレーセンザンコウ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/617138976,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Manis javanica [Manis javanica] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/617138976. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Manis pentadactyla,チュウゴクセンザンコウ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/327361077,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Manis pentadactyla [Manis pentadactyla] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/327361077. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Marchantia polymorpha,ゼニゴケ,Alex Abair,iNaturalist,https://www.inaturalist.org/photos/53920757,cc-by,https://creativecommons.org/licenses/by/4.0/,"Marchantia polymorpha [Marchantia polymorpha] — Alex Abair / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/53920757. Original attribution: (c) Alex Abair, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Megaptera novaeangliae,ザトウクジラ,Ken-ichi Ueda,iNaturalist,https://www.inaturalist.org/photos/2562747,cc-by,https://creativecommons.org/licenses/by/4.0/,"Megaptera novaeangliae [Megaptera novaeangliae] — Ken-ichi Ueda / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/2562747. Original attribution: (c) Ken-ichi Ueda, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Meleagris gallopavo,シチメンチョウ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/110731312,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Meleagris gallopavo [Meleagris gallopavo] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/110731312. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Meles meles,ヨーロッパアナグマ,caroline legg,iNaturalist,https://www.inaturalist.org/photos/172054371,cc-by,https://creativecommons.org/licenses/by/4.0/,"Meles meles [Meles meles] — caroline legg / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/172054371. Original attribution: (c) caroline legg, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Melopsittacus undulatus,セキセイインコ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/310118233,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Melopsittacus undulatus [Melopsittacus undulatus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/310118233. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Mephitis mephitis,シマスカンク,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/50133857,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Mephitis mephitis [Mephitis mephitis] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/50133857. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Metasequoia glyptostroboides,メタセコイア,W Rao,iNaturalist,https://www.inaturalist.org/photos/285729025,cc-by,https://creativecommons.org/licenses/by/4.0/,"Metasequoia glyptostroboides [Metasequoia glyptostroboides] — W Rao / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/285729025. Original attribution: (c) W Rao, some rights reserved (CC BY), uploaded by W Rao. Resized and re-encoded; no subject alteration."
